year,Index offense rate,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate
1972,2590.6,111.1,5.3,7.8,21.1,76.9,2479.5,792.5,1524.6,162.4
1972,4628.7,651.2,12.5,26,324.1,288.6,3977.5,1111.7,2331.6,534.2
1972,4107.1,295.2,3.7,13.5,152.8,125.2,3811.8,1242.3,1597.1,972.4
1972,5363.6,555.2,11,29.3,289.3,225.6,4808.3,1582.3,2752,473.9
1972,3354.1,174.5,2.4,14.7,84.4,72.9,3179.6,927.2,1915.1,337.3
1972,1805.3,312.7,15.4,17.5,39.9,240,1492.6,540,832,120.5
1972,3933.2,383.4,8.3,25.5,175.6,174,3549.8,1100.6,1978.8,470.5
1972,3205.3,150.1,2.5,10.8,33.2,103.5,3055.2,708.2,2100,247
1972,2628.5,173,2.9,13.9,52.7,103.5,2455.5,556.7,1637.2,261.6
1972,5850.1,429.6,13.5,34,190.1,192,5420.5,1757.5,3099.6,563.4
1972,1991.2,63.7,1.7,7,13.4,41.6,1927.5,596.6,1206.1,124.8
1972,3840,374.3,6.5,16.9,210.1,140.8,3465.7,1194.3,1685.3,586.2
1972,4948.4,431.7,11.5,33.7,121.6,265,4516.6,1469.5,2667.5,379.6
1972,4380.9,754.3,11,22.9,470.4,250.1,3626.6,1306.1,1748.3,572.1
1972,2659.1,423.6,13.5,14.6,66.2,329.3,2235.5,812.7,1257.7,165.2
1972,1987.8,45.9,1.3,4.9,8.9,30.9,1941.9,357.1,1494.1,90.7
1972,3439.4,299.4,7.5,19.9,160.6,111.4,3140,901.3,1796.1,442.6
1972,3105.6,238.8,7,19,64.6,148.1,2866.9,993,1605.5,268.4
1972,5048.4,297.6,5.5,26.3,109.5,156.3,4750.8,1468.8,2895.4,386.6
1972,2410.8,277.1,6,16,149.3,105.8,2133.6,749.1,1046,338.5
1972,4553,250.4,1.3,8.3,81.7,159.1,4302.6,1124,2282.4,896.2
1972,3264.7,386.9,16.8,22.5,66.1,281.6,2877.7,1116.7,1538.6,222.4
1972,2127.5,111.3,1.2,11.3,15.6,83.2,2016.2,472.8,1436.1,107.4
1972,2646.3,319,11.3,19.9,101.1,186.7,2327.3,894.3,1132.2,300.9
1972,3914.4,354.4,12.4,23.5,120.3,198.2,3560,1215.7,2005.7,338.6
1972,4206.4,183.2,2.9,18.3,62.3,99.7,4023.2,913.2,2832.2,277.7
1972,2204.5,96.3,1.7,10.8,10.6,73.2,2108.2,738.3,1255.8,114.1
1972,3386.4,346,11.8,21.7,113.5,199,3040.4,896.9,1862.1,281.4
1972,4703.2,250.6,4.2,21.8,87.6,137,4452.7,1381.4,2739.9,331.3
1972,1436.5,129.1,6.1,8.2,31.6,83.2,1307.4,413,784.7,109.7
1972,2950.9,96.4,2.8,8.3,36.7,48.6,2854.5,638.5,1983.2,232.7
1972,3032.2,148.1,4.1,13.9,33.9,96.2,2884.1,596.2,2084.1,203.8
1973,2582.3,350.1,13.2,21.2,79.4,236.3,2232.2,897.3,1107.8,227.2
1973,4943.3,384.5,10,44.5,67,263,4558.8,1167.3,2865.5,526.1
1973,6703.9,479.9,8.1,31,147.3,293.6,6224,1958.3,3720.1,545.6
1973,2756.5,289.9,8.8,19.5,71.5,190,2466.6,888,1433.7,144.9
1973,6304.9,565.8,9,40.6,240.4,275.8,5739.1,1979.6,3123.6,635.9
1973,5495.8,414,7.9,38.7,162.9,204.4,5081.9,1598.8,2910.6,572.5
1973,3664.4,208.7,3.3,11.1,84.2,110.1,3455.7,1029.3,1909.7,516.7
1973,4582.6,350,5.9,15.8,90.3,238,4232.6,1219.4,2526.4,486.8
1973,7898.3,1558.4,35.9,79.9,961.3,481.4,6339.8,1581.9,4126.1,631.8
1973,5960.3,604.6,15.4,31.9,222.3,335,5355.7,1857.2,3048.6,449.9
1973,3430.3,412.4,17.4,25.8,158.1,211.1,3017.9,1268.8,1390.7,358.4
1973,4958.8,155.6,5.3,20.2,83.7,46.5,4803.1,1535.5,2830.8,436.9
1973,3457.8,164.2,2.6,14.2,26.9,120.5,3293.6,848.8,2237.8,207
1973,4324.9,555.9,10.4,24,272.8,248.7,3769.1,1025.1,2236.2,507.7
1973,3726.7,257.6,7.3,23.3,108.8,118.2,3469.1,1035.8,2043.3,389.9
1973,2831.6,102.3,2.2,11.3,32.9,55.9,2729.3,634,1904.6,190.7
1973,3513.8,217.5,6,18,78.1,115.3,3296.3,1030.5,2055.3,210.5
1973,2265.3,220.1,9.7,16.3,85.1,109.1,2045.2,679.7,1139.2,226.2
1973,3402.9,425.6,15.4,22.2,138.6,249.3,2977.3,962.1,1690.4,324.9
1973,2842.4,122.4,2.1,7.8,20.7,91.7,2720,973.4,1566.8,179.8
1973,4791.4,641.1,11.3,27.8,301.6,300.4,4150.3,1144.6,2457.9,547.8
1973,4521,351.9,4.4,16.3,182,149.3,4169.1,1330.3,1729.2,1109.6
1973,5489.4,585.2,12.1,35.1,282.7,255.2,4904.2,1584.6,2771.3,548.3
1973,3535.6,177.7,2.7,14.9,88.7,71.5,3357.8,1016.4,2004.7,336.7
1973,1926.3,339.1,16.1,17.1,46.8,259.1,1587.2,593.8,879.7,113.8
1973,4141.4,408.7,9,28.2,193.4,178.1,3732.8,1234.8,2052.6,445.4
1973,3395.3,167.4,6,16.4,36.3,108.7,3227.9,755.6,2241.7,230.5
1973,2811.2,185.4,4.3,16.5,62.5,102.1,2625.8,637.4,1685.7,302.7
1973,6632.1,572.1,12.2,46,262,251.8,6060,2149.8,3299.1,611.1
1973,2329.3,82,2.1,9.5,13.3,57.1,2247.3,685,1373.3,189
1973,4082.5,391.9,7.4,18.8,206.2,159.4,3690.6,1244.5,1873.4,572.7
1973,4932.1,471.9,11.8,33.1,128.8,298.3,4460.2,1501,2614.3,344.9
1973,4458.5,741.7,11.2,26.6,442.3,261.6,3716.8,1348.2,1753.7,615
1973,2811.9,437.8,13,16.1,71.4,337.4,2374,892,1308.2,173.8
1973,2078.4,60.8,0.8,7.3,7.3,45.3,2017.7,383.4,1502.8,131.4
1973,3495.9,291.7,7.3,21.4,143.5,119.5,3204.1,943,1884.3,376.9
1973,3466.4,246.2,6.6,20,68.2,151.4,3220.2,1163.9,1745.2,311.1
1973,5297.1,292.7,4.9,29.3,99.4,159,5004.4,1607.7,2988.5,408.2
1973,2501.7,272.2,6.3,15.8,138.6,111.5,2229.5,773.6,1090.7,365.3
1973,4678.3,282.5,3.4,8.3,97,173.8,4395.8,1189.1,2312.3,894.3
1973,3327,394.6,14.4,22.5,79.2,278.6,2932.4,1194.3,1492.1,246
1973,2175.8,126.9,3.8,12.8,24.7,85.5,2048.9,498.7,1406,144.2
1973,3060.1,358,13.2,26.9,130.5,187.5,2702.1,1009.8,1362.2,330.1
1973,4125.5,385.4,12.8,25.2,144.6,202.8,3740.1,1275.8,2107.3,357
1973,4247.1,208.5,3.2,22.9,62.6,119.8,4038.6,989.3,2748.1,301.2
1973,2498.1,70.5,2.2,11.2,8.8,48.3,2427.6,801.5,1489.9,136.2
1973,3557.6,332.7,10.5,22.9,104.8,194.5,3224.9,937.6,2004.3,283
1973,5089.9,271.5,4,26.2,96.3,145,4818.5,1540.4,2902.4,375.7
1973,1471.5,123.7,5.7,9.3,27.9,80.8,1347.8,415.8,824.9,107.1
1973,3176.9,115.4,2.6,10.8,48.7,53.3,3061.5,710.6,2122,228.9
1973,3413,216.1,6.8,15.6,32.9,160.9,3196.9,699.7,2282.7,214.4
1974,3000.1,372.9,15,22.7,99.6,235.6,2627.2,1057.9,1308.7,260.6
1974,5239.8,453.1,13.6,49.3,88.4,301.8,4786.6,1166.8,2972.1,647.8
1974,8221.7,566.7,9.6,37.5,204.2,315.5,7654.9,2534,4518.6,602.3
1974,3300.7,316.2,11.2,23.9,80.7,200.5,2984.4,1075.2,1745.3,163.9
1974,6846.8,610.6,9.5,40.6,252.7,307.8,6236.2,2072,3525.5,638.8
1974,6165.8,429.8,6,36.5,165.7,221.6,5736,1843.1,3354.2,538.6
1974,4407,228.1,3.3,11.2,92.3,121.4,4178.8,1353.9,2275,549.9
1974,5949.6,443.1,10.3,17.3,127.9,287.6,5506.5,1517.8,3459.9,528.8
1974,7558,1603,38.3,77.6,1098.3,388.8,5954.9,1953.8,3458.4,542.7
1974,7387.3,677.6,14.7,36,275.2,351.8,6709.7,2287.3,3939.5,482.9
1974,3912.4,442.2,17.8,27.1,176.5,220.8,3470.2,1462.4,1660.8,347.1
1974,6071.7,208,8.3,26.1,121.6,52.1,5863.6,1784.8,3492.8,586.1
1974,4082.6,183.4,5.6,16,37.9,123.8,3899.2,1001.8,2683.5,214
1974,5184.3,627.1,11.8,27.7,313.4,274.2,4557.1,1264.2,2761.5,531.4
1974,4336.9,293.3,8,23.5,134.4,127.3,4043.6,1254.6,2396,393
1974,3413.7,121,1.9,10.1,48.7,60.4,3292.6,791.5,2282.1,219.1
1974,4300.4,276.3,6.9,19.7,107.8,141.9,4024.1,1268.6,2516.9,238.6
1974,2759.7,234,10.3,17.6,92.3,113.7,2525.7,830.1,1466.8,228.8
1974,3816.4,472.7,16,25.2,156.3,275.1,3343.7,1045.7,1956.2,341.7
1974,3600.2,137.5,2.9,8.7,27.9,98.1,3462.7,1318.9,1946,197.7
1974,5650.1,719.1,11.7,29.8,360.6,316.9,4931,1402.9,2944.8,583.3
1974,5382.9,388.7,4.4,15.6,212.4,156.3,4994.2,1549.8,2078.8,1365.6
1974,6519.6,659.4,13,37.1,337.2,272,5860.2,1903.9,3331.6,624.7
1974,3931,207.3,3,17.7,104.1,82.5,3723.7,1121.8,2228.2,373.7
1974,2249.2,334.9,12.9,17.4,48,256.5,1914.3,755.7,1034.5,124.1
1974,4788.1,452.4,9.8,26.9,216.7,199,4335.6,1471.3,2437.3,427.1
1974,4083.8,162.4,4.2,12.2,35.6,110.3,3921.4,887.9,2750.5,283
1974,3344.3,239.6,3.6,18.9,91,126.2,3104.7,773.8,2053.5,277.5
1974,7827.1,682.4,14.8,45.2,277.8,344.5,7144.7,2452.5,4086,606.1
1974,3143.9,91.5,3.5,8.4,25.9,53.7,3052.5,820.4,1973,259
1974,4771.7,403.4,6.8,19.7,216.6,160.3,4368.3,1429.4,2392.2,546.7
1974,5212.9,450.4,11.3,34.8,124.6,279.6,4762.6,1583.1,2873.4,306.1
1974,5034,803,10.6,28.9,479.3,284.1,4231,1500.9,2155.4,574.8
1974,3511.2,488.9,11.7,15.5,92.3,369.4,3022.3,1186.9,1647.1,188.3
1974,2160.1,50.1,1.4,7.8,12.9,27.9,2110,433,1544.7,132.3
1974,4223.4,364.1,8.9,23.9,191.2,140.2,3859.3,1171.8,2285.1,402.4
1974,4096,280.1,8.1,25,83.5,163.5,3815.9,1455.2,1999,361.7
1974,6344.7,367.4,5.6,32.3,130.8,198.7,5977.3,1843.2,3665.5,468.7
1974,3053.5,315,6.7,17.8,159.5,131,2738.5,927.8,1435,375.7
1974,5114,282.9,3.8,7.4,91,180.7,4831.1,1296.1,2612,923.1
1974,4165.3,455.7,16.2,26.2,127.4,285.9,3709.5,1562.4,1864.7,282.4
1974,2670.8,180.9,2.1,10.7,20.4,147.8,2489.9,597.1,1735.3,157.5
1974,3659.1,386.8,13.4,25.7,157.2,190.4,3272.4,1350.1,1575.6,346.7
1974,4787,390.1,13.7,28.9,164,183.5,4396.9,1543,2471.8,382.1
1974,4950.2,214.6,3.2,22.3,75.8,113.4,4735.6,1132.9,3272.9,329.8
1974,2874.7,75.1,3.4,12.3,13.8,45.5,2799.6,1019.4,1606.6,173.6
1974,4187.9,356.8,10.6,25.9,127.4,193,3831.1,1140.9,2409.4,280.8
1974,6009.1,346.3,5.1,29,115.5,196.6,5662.8,1772.5,3484.8,405.5
1974,1769.3,137.4,6,10,35.2,86.1,1632,551.8,953.3,126.9
1974,3641.1,140.4,3,11.3,66.3,59.9,3500.7,836.9,2417.8,246.1
1974,3650.4,144.6,5,15.3,42.6,81.6,3505.8,827.3,2464.1,214.5
1975,3472.5,392.9,16,20.4,123,233.5,3079.6,1163.8,1645.5,270.3
1975,6196.6,539.8,12.2,44.6,129.5,353.4,5656.8,1214.5,3522.4,919.9
1975,8341.5,547.8,8.6,35.5,170,333.8,7793.7,2529.9,4747.7,516.1
1975,3540.1,348.3,10.1,25.9,87.6,224.7,3191.9,1077.1,1947,167.8
1975,7204.6,655.4,10.4,41.6,282.4,321,6549.2,2217.3,3703.7,628.2
1975,6675.5,463.1,7.4,41.5,174.1,240.1,6212.4,2001.2,3744,467.2
1975,4957,268.4,3.9,12.4,131.5,120.6,4688.6,1512.6,2603.6,572.4
1975,6668.2,392.1,7.3,18.1,157.2,209.5,6276.2,1826.3,3926.9,523
1975,7703.5,1774.3,32.8,72.6,1276.1,392.7,5929.2,1838.5,3616.2,474.4
1975,7721.2,688.5,13.5,35.7,239.7,399.6,7032.7,2349.6,4240.4,442.6
1975,4625.9,459,14.4,25.4,166.5,252.6,4167,1580.7,2248.5,337.7
1975,6026.6,218.4,7.7,24.7,127.6,58.3,5808.2,1826.8,3457.7,523.7
1975,4141.1,203.7,5.2,16.1,42,140.4,3937.4,1063,2651.3,223
1975,5703.5,670.2,10.6,25.7,325.8,308.1,5033.2,1409.7,3030,593.5
1975,4911.4,332.8,8.5,24.3,156.8,143.3,4578.6,1376.4,2813.9,388.3
1975,3908.7,140.7,2.5,10.3,53.5,74.4,3768,818.5,2719.8,229.7
1975,4747,278.2,5.4,17.2,92.8,162.8,4468.8,1369.5,2862.8,236.4
1975,3264.4,264,10.2,15.4,103.2,135.3,3000.3,962.8,1774.2,263.4
1975,4123.4,478.4,12.6,23.7,153.1,289,3645,1114.6,2191.8,338.5
1975,3959.6,219.5,2.8,10.4,36.4,169.8,3740.1,1361.5,2167.9,210.8
1975,5907.5,709.8,10.7,31.5,344.2,323.4,5197.7,1413.2,3267.6,516.9
1975,6077.8,442.6,4.2,19.2,227,192.2,5635.3,1712.5,2351.7,1571.1
1975,6800.3,685.7,11.9,38.1,353.1,282.7,6114.6,1891.8,3572.9,649.9
1975,4298.7,207,3.3,18.6,103.6,81.4,4091.7,1193.1,2516.1,382.5
1975,2410.7,315.9,13.9,16.5,54.6,230.9,2094.8,784.2,1181.3,129.3
1975,5397.8,493.8,10.6,25.2,244.7,213.3,4904,1512.6,2924.7,466.7
1975,4188.9,189.6,5.2,14.3,41.4,128.6,3999.3,875.1,2814.8,309.4
1975,3614,257.8,4.3,19.2,90.4,143.9,3356.2,760.2,2365,231
1975,8152.9,678.7,13,47.1,302.5,316,7474.2,2447.1,4517.1,510
1975,3346.6,99.8,2.9,8.7,28.9,59.3,3246.8,853.1,2135.7,258.1
1975,5144.3,413,6.8,18.9,222.6,164.6,4731.3,1521.2,2672.5,537.7
1975,5839.4,534.8,13.3,41,126.7,353.8,5304.6,1728.7,3258.8,317.2
1975,5635.7,856.4,11,28.1,516,301.3,4779.3,1666.6,2471,641.7
1975,3816.7,436.5,12.4,16.2,82.2,325.6,3380.3,1285.1,1909.2,186
1975,2337.2,53.1,0.8,5.8,14.3,32.1,2284.1,539.2,1614.3,130.6
1975,4914.4,408,8.1,25.3,220,154.6,4506.4,1271.4,2808.6,426.4
1975,4578.1,303.3,9.4,27.2,90.2,176.5,4274.8,1551.8,2375,348
1975,6752.2,438.5,6.2,32.6,130.3,269.4,6313.7,1911.6,3935.9,466.2
1975,3349.4,329.2,6.8,17.4,168.6,136.5,3020.3,983.3,1670,367
1975,5643.8,302.3,3,10.9,95.9,192.4,5341.5,1446.3,2878.4,1016.8
1975,4641.5,511.4,14.7,26.5,110.9,359.3,4130.1,1714.2,2156.3,259.6
1975,2738.9,205.3,3.7,16.5,31,154,2533.7,667.8,1698,167.9
1975,4270.5,397,11.4,26.1,166.8,192.6,3873.5,1379.3,2129.5,364.7
1975,5407.2,390.6,13.4,28,164.1,185.2,5016.5,1665.6,2963.7,387.2
1975,5112.6,231.8,2.7,20.9,79,129.2,4880.8,1187.8,3372.6,320.5
1975,3481.1,95.1,2.1,14.6,15.7,62.6,3386,1100,2112.1,173.9
1975,4546.4,380.9,11.5,24,138.5,206.9,4165.6,1165.7,2730.7,269.2
1975,6140.9,390.8,5.7,32.7,124,228.4,5750.1,1723.1,3641.6,385.4
1975,2107.8,161.7,7.4,9.3,45.5,99.5,1946.1,591,1228.7,126.4
1975,3975.6,151.8,3.3,10.6,73.4,64.5,3823.9,918.5,2665.4,239.9
1975,4155.9,204.3,10.2,17.1,49.5,127.5,3951.6,863.4,2810.7,277.5
1976,3808.3,388.8,15.1,21.7,96,256,3419.5,1170,1987.2,262.3
1976,6220.7,540.1,11.3,46.9,124.9,357.1,5680.6,1218.1,3656.8,805.8
1976,7886.4,455.3,7.8,29.7,129.9,287.9,7431.1,2366.6,4642.7,421.8
1976,3406.7,303.9,10.1,24.2,76.7,192.9,3102.8,937.5,2013.9,151.4
1976,7234,669.3,10.3,44.7,275.6,338.7,6564.7,2174.6,3745.8,644.3
1976,6782.4,417,6.8,33.8,139.7,236.7,6365.4,1879.9,4043.5,442
1976,5004.6,273.2,3.1,14.4,122.9,132.8,4731.4,1383.9,2785.8,561.8
1976,6264.4,321.6,6.2,17.7,128.7,169.1,5942.8,1542.6,3915.8,484.4
1976,7083.5,1481.3,26.8,72.4,1003.4,378.8,5602.1,1690.7,3490.9,420.5
1976,7016.7,648.3,10.7,36.3,186.4,415,6368.4,1954.7,4074,339.7
1976,4809.5,423.1,13.9,24.9,142.4,241.9,4386.4,1448.4,2618.3,319.7
1976,6322,229.3,6.2,23.6,133,66.5,6092.7,1881.6,3669,542.1
1976,4270.5,226.7,5.3,18.7,40,162.8,4043.8,1036.7,2776.9,230.2
1976,5455.2,625.8,10.3,24.6,287.1,303.7,4829.5,1258.4,2991.8,579.3
1976,4673.3,315.4,7.1,23.2,128.8,156.3,4357.9,1215.6,2769.9,372.4
1976,4051.4,132.9,2.3,10.7,41.1,78.7,3918.6,827.1,2884.6,206.9
1976,4778.4,282.6,4.5,21.9,85.8,170.4,4495.8,1325.5,2938.1,232.3
1976,3296.8,262.2,10.6,17.8,98.7,135.1,3034.7,930.2,1857.7,246.8
1976,4361.1,472.8,13.2,26.8,124.3,308.5,3888.2,1140.6,2447,300.6
1976,4084.4,220,2.7,9.9,37.9,169.4,3864.4,1313.2,2337.5,213.7
1976,5664.4,633.4,8.5,32,295.5,297.4,5031,1359.9,3242.2,428.9
1976,5820.9,399.2,3.3,17.7,180.2,198,5421.7,1662.1,2446.8,1312.7
1976,6478.2,646,11.1,36.1,332.6,266.1,5832.2,1668.5,3550.6,613.1
1976,4331.1,189,2.3,18.3,80.4,87.9,4142.1,1122.1,2672.8,347.1
1976,2468.3,295.4,12.5,16.3,64.1,202.5,2172.9,811.3,1239.4,122.2
1976,5034.1,449.4,9.3,27.1,204.1,208.9,4584.7,1403.2,2794.9,386.6
1976,4261.9,180.3,5,13.5,35.6,126.2,4081.5,841,2932.7,307.8
1976,3561.9,210.5,2.9,20.5,63,124.1,3351.4,684.2,2433.7,233.5
1976,8306.1,691,11.5,47.2,294.9,337.4,7615.1,2392.5,4717.4,505.2
1976,3611.3,86.3,3.3,9.7,24.8,48.4,3525.1,937.5,2335.3,252.3
1976,5400.5,396.8,5.2,19.9,200.3,171.4,5003.7,1504.2,2988.9,510.7
1976,6215,554.4,9.7,41,124.7,378.9,5660.6,1679.5,3651.5,329.5
1976,6225.1,868.1,10.9,25.8,529.3,302.1,5357,1763.5,2855.2,738.2
1976,3881.2,403.4,11.1,15.3,70.6,306.4,3477.8,1175.5,2124,178.3
1976,2514.3,71.9,1.4,5.6,16.2,48.7,2442.5,478.5,1804.5,159.4
1976,4948.2,388.7,7.4,25.8,183.8,171.7,4559.5,1203.2,2978.2,378.1
1976,4480.9,286.6,6.4,27,70.3,182.8,4194.3,1317.5,2570.4,306.4
1976,6358.8,457.4,4.2,35.6,132.7,285,5901.4,1699.7,3806.8,394.8
1976,3339.9,294.9,6.1,18.1,138,132.8,3045,906,1790.8,348.2
1976,5650.2,299.8,2.4,8.5,91,197.8,5350.4,1414.2,3050.6,885.5
1976,4906.9,599.2,11.6,31.9,105.7,450,4307.7,1553.6,2503.2,250.9
1976,2640.4,186.2,1.7,15.3,23.2,145.9,2454.2,620.4,1684.3,149.6
1976,4258.4,393.3,11,25.4,147.5,209.4,3865.1,1320.5,2218.6,325.9
1976,5464.4,355.7,12.2,29.4,139,175.3,5108.7,1547.8,3209.5,351.3
1976,4977.8,220.6,4.5,20.9,69.4,125.8,4757.2,1137.9,3302,317.3
1976,3192.2,118.3,5.5,14.9,17.9,80,3073.9,1022.7,1853.2,198.1
1976,4203.1,307.7,9.5,22.2,108.2,167.9,3895.4,1019.1,2650.2,226.1
1976,5794,388.6,4.3,34.3,119.5,230.5,5405.4,1642.4,3414.3,348.7
1976,2319.7,151.6,6.7,10.3,38,96.6,2168,573.1,1459,135.9
1976,3900.7,137.7,3,11.8,59.3,63.5,3763,843.8,2696.4,222.8
1976,3975.1,218.2,6.9,24.9,29.2,157.2,3756.9,764.6,2750.3,242.1
1977,3712.6,414.4,14.2,25.2,96.8,278.3,3298.2,1135.5,1881.9,280.7
1977,5898,443.2,10.8,51.6,96.8,284,5454.8,1331.7,3369.8,753.3
1977,7747.2,494.2,9.5,34.2,138.2,312.3,7253,2346.1,4467.4,439.5
1977,3341.1,322.9,8.8,27.6,83.2,203.4,3018.1,972.6,1862.1,183.4
1977,7008.7,706,11.5,49.4,287,358,6302.7,2139.4,3499.8,663.5
1977,6827.5,511.9,6.3,42,170.7,292.9,6315.6,1935.2,3903.2,477.1
1977,4842.1,282.3,4.2,16.8,129.5,131.8,4559.8,1346,2620.7,593.2
1977,6210.1,382.1,6,24.9,157,194.2,5828,1682.6,3678.4,467
1977,7220.4,1426.5,27.8,58.3,964.5,375.9,5793.9,1679.7,3716.8,397.4
1977,6738.6,686.8,10.2,39.6,187.9,449.1,6051.8,1859.9,3840.5,351.4
1977,4259.1,439.8,11.7,31.1,140.5,256.5,3819.2,1351.1,2170.2,297.9
1977,6546.1,224.8,7.2,25.5,128,64.1,6321.3,1911.5,3920.4,489.4
1977,4124.9,236.9,5.5,19.4,39.6,172.5,3888,1050.8,2599.6,237.6
1977,5327.7,630.6,9.9,26.1,280.3,314.3,4697.1,1257,2828.5,611.7
1977,4272.9,310.6,7.4,26.5,123.2,153.5,3962.3,1086.2,2498.7,377.4
1977,3861.5,144,2.3,10.6,41.2,89.8,3717.5,812.5,2685.1,219.9
1977,4563.8,309.8,6.6,22,100.7,180.5,4254,1270.4,2739.3,244.3
1977,3013.3,233.6,10.1,19.1,81.1,123.3,2779.8,872.2,1662.1,245.4
1977,4497.9,524.8,15.5,30.9,142.9,335.5,3973.1,1165.5,2469.9,337.7
1977,4075.4,224.7,2.4,13.5,38.7,170,3850.7,1253.1,2350.7,246.9
1977,5700,693.8,8,34.8,292.1,358.9,5006.2,1400,3177.7,428.5
1977,5409,425.3,3.1,20.8,169.9,231.6,4983.7,1532.2,2311.3,1140.1
1977,5812,584.7,9.3,38.9,261.9,274.6,5227.3,1522.7,3159,545.5
1977,4230.8,193.8,2.7,19.5,85.9,85.8,4037,1134.7,2559.3,343.1
1977,2588.6,288.7,14.3,19.6,65.7,189.1,2299.9,915.6,1239.9,144.4
1977,4581.3,460.4,9.6,28.3,189,233.5,4120.8,1318.3,2424.2,378.4
1977,4105.3,218,5.4,16.7,39.2,156.8,3887.3,804.9,2773.2,309.2
1977,3524.6,199.4,3.9,18.1,64.7,112.7,3325.2,760,2316.1,249.1
1977,7967.9,743,15.8,49.1,323.1,355,7225,2453.1,4212.6,559.2
1977,3792.1,113.1,3.2,10.7,23.2,76,3679,1041.7,2343.9,293.4
1977,5113.9,392,5.6,21,180.4,185.1,4721.8,1435.8,2774.5,511.5
1977,5187.6,500.9,8.8,39.1,109.6,343.4,4686.7,1418.7,3008.6,259.5
1977,6087.6,831.8,10.7,29.4,472.6,319.1,5255.8,1728,2782,745.8
1977,3791.1,407.1,10.6,17,61.3,318.3,3384,1154.1,2037.8,192.1
1977,2500.9,67.1,0.9,9,13.3,43.8,2433.8,446.1,1843,144.7
1977,4719.9,406.7,7.8,27.3,190.5,181.1,4313.2,1216,2696.8,400.4
1977,4159.6,316.6,8.6,29.2,73.8,205,3843,1288.2,2228.1,326.8
1977,5987.2,455.8,4.9,39.9,124.1,286.9,5531.4,1636.4,3506.1,388.9
1977,3117.5,282.8,5.6,19,130.3,128,2834.7,877.5,1624.1,333.2
1977,5426.6,301.6,3.6,10.5,86.5,201,5125,1489.5,2844.1,791.4
1977,4837.3,636.2,11.9,33,105.9,485.3,4201.1,1613.6,2342.4,245.1
1977,2611.5,189.1,2,13.5,17.9,155.7,2422.4,570.5,1704.4,147.5
1977,3972.3,389.5,10.1,29.7,145.8,203.9,3582.8,1492.3,1776.5,314
1977,5397.1,407.7,13.3,33.8,152.4,208.2,4989.4,1603.1,2988.7,397.6
1977,4750.6,240,3.5,20.3,68.8,147.3,4510.6,1171.6,3004.6,334.5
1977,3964,149.5,1.4,15.9,30.8,101.2,3814.5,1348.2,2201,265.2
1977,4024.1,290,9,23.3,92.1,165.7,3734,986.2,2521.2,226.7
1977,5727.7,374.9,4.3,39.6,106.2,224.8,5352.8,1605.6,3386.9,360.3
1977,2254.7,152.3,6,13.2,42.2,90.9,2102.4,597.4,1341.7,163.3
1977,3813.4,131.5,2.8,12.9,52.2,63.7,3681.9,846.9,2614.2,220.7
1977,4106.7,240.9,5.4,21.9,39.7,173.9,3865.8,811.6,2772.2,282
1978,3938.8,419.1,13.3,25.5,99.1,281.2,3519.7,1229.3,1987.9,302.5
1978,6046.2,441.9,12.9,55.6,91.3,282.1,5604.2,1339.2,3603.5,661.5
1978,7603.8,552.1,9.4,44.2,162.9,335.6,7051.7,2082.5,4504.8,464.4
1978,3461.7,344.1,9.1,23.1,80,231.9,3117.6,967.1,1950.9,199.6
1978,7116.2,742.9,11.7,50.8,306.1,374.4,6373.3,2193.3,3488.8,691.3
1978,6832.4,498,7.3,49.6,159.2,281.9,6334.5,1869.6,3977,487.9
1978,4929.5,315,4.2,17.2,154.8,138.8,4614.5,1362,2597.6,654.9
1978,6353.9,440.7,6.7,20.4,145.5,268.1,5913.2,1623.7,3792.6,496.9
1978,7559.3,1411.7,28,66.3,939.6,377.7,6147.6,1854.2,3819.6,473.9
1978,7069.5,765.6,11,46.1,206,502.5,6303.9,1978.8,3936.5,388.6
1978,4771.3,482.8,14.4,37.9,166.3,264.2,4288.5,1475.6,2456.3,356.5
1978,7136.1,270.1,6.7,25.9,173.6,64,6866,1937.7,4357.5,570.8
1978,4014.8,236.4,5.4,19.2,40,171.9,3778.4,1038.4,2496.2,243.7
1978,5619.8,676.7,9.9,28,292.9,345.9,4943.1,1350.7,2969.9,622.5
1978,4338.5,323.5,6.2,27,121.4,168.8,4015.1,1108.3,2495.7,411.1
1978,3980.1,161.4,2.6,10.4,46.9,101.6,3818.7,870.6,2712.9,235.1
1978,4544.1,318.2,5.7,25,93.7,193.8,4225.9,1286.8,2691.4,247.7
1978,3023,223.2,9,20.7,81.3,112.1,2799.9,884.6,1664.7,250.6
1978,4792.3,584.9,15.8,34.8,173.7,360.7,4207.4,1275.5,2570.3,361.6
1978,4138.5,207.7,2.7,11.1,32.9,161,3930.8,1241.2,2436.2,253.3
1978,5813.6,732,8.2,35.6,309.6,378.6,5081.6,1421.8,3235,424.8
1978,5350.4,462,3.7,22.6,172.3,263.3,4888.5,1515.1,2277.8,1095.6
1978,5594.1,577.2,10.6,39.6,219.3,307.7,5016.9,1444.3,3046.7,525.9
